,美国,日本,英国,加拿大,德国,法国,意大利,中国,印度,巴西,俄罗斯,南非,韩国,澳大利亚,墨西哥,印度尼西亚,沙特阿拉伯,土耳其,阿根廷,欧元区,G20总计
2006-03-31,7080.4,6830.0,2059.03703,780.65338,,,,5008.375362318841,105.50596592240016,30.829924,0.103466391501,0.074177743904,1.1495061750000002,0.51441,0.1972474687757849,0.0846964060272294,0.14546763,0.0094448316902374,0.000133679667,8373.95712,30271.0373325678
2006-06-30,7080.4,6830.0,2059.03703,780.65338,,,,5008.375362318841,105.50596592240016,30.829924,0.103466391501,0.074177743904,1.1495061750000002,0.51441,0.1972474687757849,0.0846964060272294,0.14546763,0.0094448316902374,0.000133679667,8373.95712,30271.0373325678
2006-09-30,7080.4,6830.0,2059.03703,780.65338,,,,5008.375362318841,105.50596592240016,30.829924,0.103466391501,0.074177743904,1.1495061750000002,0.51441,0.1972474687757849,0.0846964060272294,0.14546763,0.0094448316902374,0.000133679667,8373.95712,30271.0373325678
2006-12-31,7080.4,6830.0,2059.03703,780.65338,,,,5008.375362318841,105.50596592240016,30.829924,0.103466391501,0.074177743904,1.1495061750000002,0.51441,0.1972474687757849,0.0846964060272294,0.14546763,0.0094448316902374,0.000133679667,8373.95712,30271.0373325678
2007-03-31,7484.2,6878.666666666667,2319.0834999999997,875.96316,,,,5846.395652173914,124.7047566927516,42.0851194,0.1472392227899999,0.091683534932,1.2702957,0.6316700000000001,0.2184037580799299,0.1009007199911831,0.17998632,0.0108891133865956,0.000168529432,9339.7914,32913.541491831944
2007-06-30,7484.2,6878.666666666667,2319.0834999999997,875.96316,,,,5846.395652173914,124.7047566927516,42.0851194,0.1472392227899999,0.091683534932,1.2702957,0.6316700000000001,0.2184037580799299,0.1009007199911831,0.17998632,0.0108891133865956,0.000168529432,9339.7914,32913.541491831944
2007-09-30,7484.2,6878.666666666667,2319.0834999999997,875.96316,,,,5846.395652173914,124.7047566927516,42.0851194,0.1472392227899999,0.091683534932,1.2702957,0.6316700000000001,0.2184037580799299,0.1009007199911831,0.17998632,0.0108891133865956,0.000168529432,9339.7914,32913.541491831944
2007-12-31,7484.2,6878.666666666667,2319.0834999999997,875.96316,,,,5846.395652173914,124.7047566927516,42.0851194,0.1472392227899999,0.091683534932,1.2702957,0.6316700000000001,0.2184037580799299,0.1009007199911831,0.17998632,0.0108891133865956,0.000168529432,9339.7914,32913.541491831944
2008-03-31,8205.0,6931.333333333334,2730.40602,957.32912,,,,6886.4724637681165,137.3633546814972,40.3179268,0.1693000245199999,0.105292538703,1.379112,0.7350200000000001,0.2504105066674772,0.1157258463258372,0.21414186,0.0135804177194337,0.000196265231,10154.73888,36045.94387804212
2008-06-30,8205.0,6931.333333333334,2730.40602,957.32912,,,,6886.4724637681165,137.3633546814972,40.3179268,0.1693000245199999,0.105292538703,1.379112,0.7350200000000001,0.2504105066674772,0.1157258463258372,0.21414186,0.0135804177194337,0.000196265231,10154.73888,36045.94387804212
